Id Empresa,Nombre Empresa,Pais,Fundacion,Industria,Empleados,Ingresos Anuales(USD MM),Gastos Anuales(USD MM)
478-29-1049,Voomm,Bolivia,2010,Construccion,16,$10698.00,$3875.89
215-09-1019,Quamba,Uruguay,2010,,131,$17498.14,$1724.74
543-38-8846,Avamba,Chile,2002,Construccion,217,$19226.60,$1594.19
224-86-4017,Eidel,Colombia,2008,Energia,39,$18898.74,$1932.50
417-40-9604,Abatz,Colombia,2005,Tecnologia,36,$18549.75,$1406.28
209-65-4547,Roomm,Argentina,2007,Tecnologia,266,$5047.91,$3625.84
287-14-2095,Voolith,Argentina,2009,Otros,15,$11218.08,$1526.53
603-79-4495,Podcat,Argentina,2015,Otros,300,$14152.28,$3871.19
731-29-7588,Skinder,Argentina,2005,,60,$16906.67,$2236.43
686-52-4873,Feedspan,Argentina,2003,Finanzas,297,$7359.22,$2013.54
717-54-7003,Kwimbee,Bolivia,2011,Construccion,111,$14945.73,$1886.11
304-37-9292,Photospace,Chile,2007,Construccion,44,$8757.60,$1450.59
422-81-2071,Demivee,Bolivia,2009,Transporte,143,$9816.45,$2187.63
449-08-3155,Realmix,Colombia,2012,Construccion,168,$11588.74,$3395.75
374-74-8864,Skivee,Uruguay,2006,Comercio,281,$8747.43,$1942.13
185-39-5773,Lajo,Chile,2008,Construccion,101,$15816.24,$2483.53
323-32-3780,Midel,Chile,2004,Entretenimiento,209,$19237.78,$3558.92
285-85-4250,Avamba,Colombia,2009,Energia,256,$8143.26,$1386.02
226-22-3439,Tagfeed,Argentina,2015,Otros,127,$11849.12,$2591.58
731-70-3125,Skiptube,Colombia,2004,Otros,168,$7930.06,$3838.01
350-91-5569,Dabtype,Colombia,2001,Tecnologia,182,$10434.85,$2551.05
303-39-1844,Quinu,Bolivia,2005,Comunicaciones,290,$12119.65,$3823.56
607-12-9949,Ozu,Colombia,2014,Comunicaciones,170,$14899.54,$3480.74
319-18-4306,Oyope,Colombia,2005,Otros,18,$13065.82,$1639.31
336-75-1146,Leexo,Argentina,2013,Otros,108,$18332.09,$1330.58
673-57-7084,Vitz,Argentina,2015,Comercio,117,$7966.21,$1397.61
586-05-2862,Feednation,Argentina,2003,Entretenimiento,133,$16550.00,$2365.81
628-88-5400,Zoomcast,Colombia,2006,Otros,171,$12205.78,$1143.29
470-36-6645,Agimba,Colombia,2011,Construccion,61,$13661.33,$2434.27
878-30-9682,Riffpath,Argentina,2013,Otros,297,$8974.71,$1474.45
670-49-2376,Demizz,Colombia,2013,Transporte,179,$13234.18,$1978.13
741-60-2581,Blogpad,Argentina,2012,Medicina,19,$5630.34,$1196.13
836-42-8598,Wikizz,Bolivia,2004,Energia,21,$16754.40,$2257.49
461-73-9601,Wordpedia,Uruguay,2006,Comercio,91,$19127.44,$1755.40
,Chatterbridge,,2002,Construccion,219,$11493.41,$1793.32
403-24-6415,Vidoo,Colombia,2015,Construccion,239,$14731.71,$2226.77
594-26-6379,Rhynyx,Colombia,2012,Entretenimiento,255,$12973.26,$3356.69
593-75-5553,Edgepulse,Argentina,2014,Entretenimiento,69,$8178.64,$2151.72
623-34-1954,Jaxspan,Bolivia,2002,Finanzas,74,$9027.31,$3056.95
156-32-9263,Edgewire,Colombia,2004,Finanzas,110,$10561.09,$2865.43
476-09-3504,Thoughtworks,Argentina,2012,Tecnologia,114,$9359.55,$3359.51
200-77-3334,Teklist,Colombia,2009,Energia,132,$9668.49,$3277.26
104-35-3400,Eazzy,Chile,2011,Tecnologia,99,$18387.26,$2050.76
609-81-4232,Ozu,Chile,2006,Tecnologia,260,$16089.50,$3912.17
221-53-7242,Skyble,Chile,2003,Comercio,61,$13145.60,$1571.83
406-64-8081,Edgetag,Colombia,2008,Finanzas,31,$9611.55,$3121.09
,Youopia,,2008,Finanzas,274,$15979.28,$2619.88
,Gigabox,,2001,Construccion,211,$5570.52,$1134.34
154-80-0971,Wordify,Argentina,2006,Finanzas,23,$11100.98,$3625.72
761-27-9758,Twimm,Chile,2011,Comercio,161,$16630.11,$3172.39
673-79-2987,Centidel,Colombia,2010,Comunicaciones,97,$14047.84,$3982.73
194-94-7745,Buzzbean,Argentina,2013,,19,$16186.97,$3531.98
535-27-2746,Aimbo,Bolivia,2014,Entretenimiento,183,$5008.34,$2030.36
503-35-0143,Dynava,Chile,2012,Entretenimiento,187,$19402.60,$2181.71
102-54-1507,Gigashots,Colombia,2002,Entretenimiento,286,$10168.86,$2751.69
860-09-3585,Skalith,Colombia,2013,Energia,185,$12526.78,$3872.79
847-23-2219,Thoughtstorm,Bolivia,2010,Medicina,156,$17437.79,$3970.58
643-94-0120,Jaxnation,Bolivia,2011,Comercio,19,$14864.39,$3002.65
417-63-8640,Abatz,Colombia,2002,Medicina,272,$13949.02,$2972.56
212-61-6055,Realfire,Colombia,2009,Finanzas,221,$12811.85,$2148.09
841-20-6671,Divape,Argentina,2010,Comunicaciones,16,$8412.11,$1939.44
828-10-5052,Gabtype,Uruguay,2006,Tecnologia,62,$12781.60,$3280.27
427-98-4253,Demimbu,Colombia,2009,Comercio,134,$13319.31,$1080.60
596-61-8024,Snaptags,Argentina,2014,Comunicaciones,231,$9410.17,$1868.42
590-51-5140,Bluejam,Colombia,2003,Energia,133,$17839.31,$2882.66
361-89-6881,Gigashots,Argentina,2011,,220,$13424.85,$3139.74
,Shuffledrive,,2003,Otros,265,$16212.54,$1629.04
106-96-5105,Skimia,Argentina,2005,Medicina,180,$17594.04,$2464.76
814-79-8133,Jatri,Argentina,2002,Comunicaciones,271,$7474.35,$3644.99
166-01-2491,Skibox,Colombia,2015,Medicina,194,$16760.32,$1680.30
297-43-0763,Mymm,Argentina,2008,Tecnologia,60,$12290.99,$1535.89
826-98-5007,Skivee,Colombia,2004,Comercio,223,$10139.57,$3722.69
441-63-9106,Rooxo,Chile,2010,Otros,227,$5991.26,$2862.51
659-69-9549,Cogidoo,Colombia,2012,Tecnologia,106,$19721.73,$1659.02
656-54-9189,Leenti,Colombia,2004,Comercio,274,$6155.12,$3775.34
428-81-9363,Pixonyx,Colombia,2007,Construccion,277,$5558.37,$2592.52
672-52-0856,Buzzshare,Uruguay,2009,Otros,47,$9964.77,$3330.53
779-99-5343,Dabjam,Argentina,2015,Otros,269,$19988.88,$1689.93
144-01-0600,Zoonoodle,Chile,2009,Transporte,158,$19814.81,$3473.18
178-97-6126,Wordpedia,Uruguay,2013,Construccion,29,$18456.23,$3102.38
735-76-5929,Talane,Argentina,2009,Entretenimiento,272,$19988.17,$2090.46
833-48-2964,Camimbo,Argentina,2010,Finanzas,63,$10842.62,$1788.06
150-09-0874,Demivee,Argentina,2015,,36,$19850.03,$3100.11
484-04-8609,Avamba,Chile,2006,Entretenimiento,149,$8434.48,$1234.18
554-81-3623,Brainbox,Colombia,2002,Tecnologia,119,$10702.95,$2522.86
240-56-0643,Skipstorm,Colombia,2012,Finanzas,279,$14847.92,$3518.07
205-96-2620,Mynte,Bolivia,2013,Finanzas,73,$5479.66,$1580.08
577-62-6278,Gabspot,Chile,2012,Transporte,163,$12979.84,$2934.97
433-91-1160,Jayo,Colombia,2012,Energia,273,$13374.50,$1685.67
,Innotype,,2008,Otros,25,$10265.56,$1778.64
670-11-5318,Yata,Argentina,2014,Medicina,28,$17511.75,$3926.05
402-65-7225,Jetpulse,Colombia,2003,Transporte,152,$7227.25,$1104.01
568-69-0078,Eamia,Argentina,2005,Otros,113,$6015.35,$2927.66
720-43-6402,Katz,Uruguay,2014,Entretenimiento,141,$12485.28,$3996.68
240-79-1714,Gigabox,Colombia,2007,Construccion,272,$12902.39,$2509.74
412-66-2308,InnoZ,Argentina,2005,Finanzas,64,$11600.49,$2711.69
617-09-3991,Skimia,Argentina,2013,Tecnologia,42,$12469.01,$2759.52
474-26-0069,Snaptags,Argentina,2008,Tecnologia,236,$12617.12,$3131.22
183-78-1212,Feedbug,Chile,2015,,254,$16793.77,$2453.57
515-05-0258,Ntags,Uruguay,2004,,102,$9392.45,$2454.71
868-17-1486,Jabbertype,Chile,2015,Comercio,51,$8244.18,$3669.73
263-21-7226,Eayo,Bolivia,2004,Transporte,121,$16022.72,$1272.03
201-87-6575,Tazz,Chile,2007,Comercio,113,$13546.74,$3489.72
822-46-6292,Wikido,Colombia,2005,Construccion,209,$6015.54,$1147.78
387-78-5299,Jamia,Colombia,2002,,87,$14599.42,$1149.80
520-74-3802,Browseblab,Colombia,2006,Comercio,250,$12597.12,$1532.82
706-98-1428,Yadel,Colombia,2012,Construccion,270,$19480.95,$2498.45
723-42-1515,Bluejam,Argentina,2011,Comercio,266,$14594.02,$2697.15
718-10-9564,Centizu,Argentina,2011,Medicina,142,$18117.23,$2417.57
621-78-9749,Rhybox,Bolivia,2007,Comercio,167,$6206.93,$2498.08
421-43-2846,Voomm,Colombia,2008,Comunicaciones,27,$14805.02,$1306.84
721-85-1257,Photobug,Colombia,2010,Entretenimiento,199,$17471.05,$1942.70
513-03-0378,Miboo,Argentina,2005,Medicina,296,$19893.16,$3577.04
481-75-7411,Katz,Uruguay,2010,Finanzas,220,$7592.49,$2009.27
592-22-0958,Mycat,Argentina,2008,Transporte,88,$15298.13,$2485.56
100-89-8054,Eire,Argentina,2015,Medicina,60,$16611.36,$2459.44
206-35-0716,Photojam,Argentina,2012,Medicina,225,$5075.79,$3587.24
871-20-0023,Blognation,Colombia,2006,Construccion,179,$18857.27,$1914.98
696-14-3424,Thoughtsphere,Bolivia,2008,Entretenimiento,208,$13159.73,$3090.45
284-90-9260,Dablist,Argentina,2004,Comercio,151,$7326.19,$1201.24
747-34-1373,Skivee,Argentina,2014,Transporte,166,$18608.76,$1911.48
812-80-4107,Livefish,Uruguay,2001,Transporte,209,$5275.49,$2254.41
406-98-9111,Oba,Argentina,2009,Entretenimiento,62,$17051.83,$1017.38
121-95-8524,Fanoodle,Colombia,2007,,36,$19813.96,$3795.96
505-06-9936,Jetpulse,Bolivia,2002,Entretenimiento,132,$10584.90,$3144.09
705-20-0286,Tazz,Colombia,2005,Otros,98,$7373.36,$2610.85
212-71-3564,Katz,Argentina,2008,Tecnologia,94,$5439.53,$2316.71
333-26-0917,Tavu,Colombia,2002,Energia,197,$11609.89,$3651.67
820-02-2649,Thoughtbridge,Argentina,2009,Energia,163,$8247.49,$3717.78
170-28-2883,Feedbug,Argentina,2004,Comunicaciones,258,$5460.87,$3178.70
532-87-1013,Zoombox,Argentina,2014,Construccion,90,$16635.40,$2274.98
881-78-4341,Zoomdog,Bolivia,2008,Energia,158,$5032.84,$1568.87
495-88-9307,Edgeclub,Colombia,2010,Energia,111,$14967.41,$2888.57
484-71-9360,Demimbu,Argentina,2006,Finanzas,258,$10127.32,$1472.78
119-57-0206,Zoonoodle,Colombia,2007,Otros,84,$18688.25,$1316.45
336-06-5257,Trudoo,Colombia,2015,Construccion,134,$15513.91,$1015.44
487-52-3669,Einti,Colombia,2010,,241,$9823.11,$2804.84
282-22-2695,Blogtags,Colombia,2009,Finanzas,88,$10928.19,$3288.92
183-60-6240,Katz,Colombia,2014,Medicina,182,$7878.93,$1797.21
689-69-2275,JumpXS,Argentina,2013,Finanzas,156,$6326.44,$3961.35
462-29-0013,Aivee,Bolivia,2014,Transporte,207,$5795.64,$2759.61
706-37-0142,Linkbridge,Argentina,2010,Energia,68,$10178.44,$1381.53
642-87-3675,Zoomzone,Bolivia,2012,Tecnologia,282,$17654.85,$3818.09
172-46-0575,Roombo,Argentina,2011,Finanzas,64,$15397.41,$1537.74
871-08-2263,Feedbug,Argentina,2004,Energia,264,$19563.36,$1091.25
715-34-9396,Meedoo,Argentina,2012,Construccion,230,$12528.17,$3960.82
212-33-9554,DabZ,Colombia,2013,Finanzas,130,$19410.32,$1907.53
239-58-7977,Oodoo,Colombia,2002,Otros,236,$11654.90,$1102.44
355-29-1359,Meevee,Argentina,2009,Comunicaciones,25,$8059.49,$1784.64
360-64-9697,Jabbersphere,Colombia,2003,Entretenimiento,127,$6752.02,$3016.99
361-93-2904,Cogibox,Colombia,2006,Otros,250,$7544.34,$2708.74
720-35-1350,Kwilith,Argentina,2006,Construccion,228,$11569.62,$1276.43
682-04-8496,Rhyzio,Argentina,2006,Energia,129,$17527.60,$2110.30
387-96-6896,Rhybox,Colombia,2007,,274,$7322.90,$2650.87
873-02-8905,Fivebridge,Argentina,2004,,138,$12113.42,$3677.90
329-56-1804,Roodel,Colombia,2003,Entretenimiento,247,$8412.62,$3234.76
636-70-7091,Skipstorm,Argentina,2001,Energia,145,$17666.85,$3932.79
,Babbleset,,2009,Otros,265,$15788.36,$3361.72
520-50-2441,Linkbridge,Argentina,2014,,104,$16029.58,$1232.59
870-10-0101,Ooba,Bolivia,2001,,296,$8842.74,$1916.60
576-65-5314,Centidel,Argentina,2008,Otros,230,$11927.98,$2367.25
506-78-3217,Skynoodle,Argentina,2005,Energia,122,$5424.16,$1350.07
504-69-8875,Skyvu,Argentina,2002,,238,$8563.09,$1138.95
483-31-4567,Aibox,Argentina,2013,Finanzas,280,$17747.57,$1315.80
381-92-8293,Thoughtstorm,Argentina,2005,Finanzas,19,$8033.79,$1782.32
530-15-6456,Yodel,Colombia,2007,Entretenimiento,285,$18319.24,$3206.40
369-88-9441,Zoombeat,Chile,2002,Transporte,109,$9513.97,$2811.83
738-02-0491,Skiba,Argentina,2001,,84,$9348.43,$3266.86
693-92-0708,Voonder,Colombia,2012,Finanzas,57,$8166.77,$3244.01
470-40-2480,Skajo,Colombia,2006,Comercio,56,$9485.52,$3058.02
164-16-7626,Vinder,Chile,2008,Medicina,135,$16099.40,$1312.48
584-58-5951,Youtags,Colombia,2010,Construccion,121,$10903.36,$2417.51
232-15-6939,Jazzy,Argentina,2013,Otros,135,$18326.49,$2590.70
348-06-4295,Meevee,Colombia,2006,Finanzas,148,$16291.93,$1404.07
447-28-4305,Skiba,Chile,2007,Transporte,294,$5741.47,$3969.54
879-86-2264,Gigazoom,Colombia,2006,,183,$10611.81,$1591.19
417-53-4376,Divanoodle,Uruguay,2011,Finanzas,180,$5378.73,$1963.52
472-91-2846,Demivee,Colombia,2007,Comercio,40,$16798.21,$3567.20
796-50-9805,Npath,Colombia,2011,Energia,284,$18254.55,$3983.39
453-90-8645,Devcast,Argentina,2008,Entretenimiento,75,$5304.48,$2810.35
379-15-6653,Rhynyx,Colombia,2014,Comercio,50,$14427.29,$1017.15
515-54-1460,Skiba,Argentina,2004,Transporte,297,$5706.35,$2529.24
864-15-3214,Realpoint,Colombia,2008,Construccion,269,$13382.44,$2721.45
880-81-1424,Skalith,Argentina,2008,Comercio,239,$18343.56,$1511.93
683-76-9009,Jaxnation,Argentina,2014,Finanzas,265,$18247.08,$1079.74
354-21-9329,Rhynyx,Argentina,2001,Construccion,185,$17655.36,$1071.17
344-93-1116,Vipe,Colombia,2001,Construccion,135,$16959.37,$3951.34
487-89-3648,Rhycero,Argentina,2009,Entretenimiento,74,$8832.71,$1522.63
841-73-0675,Agimba,Colombia,2012,Entretenimiento,67,$11580.41,$1215.80
837-87-4153,Oyoyo,Uruguay,2005,,245,$19936.37,$1981.40
341-78-4010,Vinte,Argentina,2002,Comercio,158,$7551.90,$2880.90
716-37-3281,Rhyloo,Colombia,2001,Finanzas,236,$13464.89,$3099.86
684-01-2976,Wikizz,Colombia,2007,Otros,300,$6945.13,$1868.82
707-11-8531,Cogibox,Colombia,2001,Entretenimiento,260,$9311.37,$1278.90
112-44-4713,Topicblab,Colombia,2006,Entretenimiento,236,$16742.45,$1791.36
468-46-7078,Yamia,Colombia,2014,Construccion,51,$12379.26,$2207.09
411-98-1848,Innojam,Colombia,2014,,194,$18450.27,$2100.53
116-75-1709,Mudo,Colombia,2007,Entretenimiento,106,$7957.40,$2829.22
138-45-8837,Zoovu,Colombia,2015,Tecnologia,172,$16888.22,$3655.97
241-65-3708,Quatz,Colombia,2013,Entretenimiento,281,$10429.34,$2652.47
447-78-0080,Vinte,Colombia,2005,Construccion,104,$18670.57,$1005.61
577-16-5975,Oyondu,Bolivia,2010,Tecnologia,126,$11556.04,$2037.04
531-48-7780,Janyx,Argentina,2007,,72,$18712.06,$3077.81
397-58-0863,Edgeblab,Argentina,2008,Entretenimiento,182,$8394.33,$1507.74
656-43-5490,Tazz,Uruguay,2008,,64,$6962.62,$3323.00
120-87-6539,Topiclounge,Argentina,2005,Otros,199,$18391.08,$1519.36
535-45-8607,Bubblemix,Argentina,2002,Comunicaciones,194,$16397.82,$1721.55
388-44-9670,Fatz,Bolivia,2010,Entretenimiento,126,$12590.89,$2890.85
453-77-4253,Flipbug,Chile,2002,Transporte,158,$16728.73,$1925.70
433-97-4332,DabZ,Bolivia,2005,Transporte,87,$9265.89,$1237.01
769-89-0024,Livetube,Argentina,2008,Energia,299,$16811.68,$3153.38
385-98-2059,Feedbug,Argentina,2005,Comercio,238,$17145.31,$1650.59
733-92-4972,Buzzshare,Argentina,2003,Finanzas,190,$15793.09,$1956.95
862-18-5588,Voolia,Argentina,2005,Finanzas,183,$11992.99,$2563.72
248-14-7833,Gabcube,Colombia,2001,Finanzas,214,$8951.75,$2419.91
302-78-2917,Youspan,Colombia,2005,Finanzas,61,$10067.74,$3965.98
640-06-2427,Bubblebox,Colombia,2006,Tecnologia,55,$12349.43,$2165.81
495-69-3319,Gabtype,Argentina,2006,Transporte,22,$16107.72,$2335.26
827-23-0419,Skynoodle,Colombia,2002,Medicina,259,$17134.11,$1196.90
656-67-2925,Yodel,Colombia,2002,Energia,184,$15112.58,$3146.48
451-42-4086,Quinu,Argentina,2004,Otros,192,$18236.38,$1614.32
377-34-8321,Mybuzz,Argentina,2002,Construccion,241,$17341.50,$2031.67
283-39-6951,Zoomzone,Colombia,2013,Construccion,277,$15275.11,$1515.54
431-73-1875,Katz,Argentina,2013,Tecnologia,35,$19449.38,$1174.00
,Flashset,,2013,Energia,123,$18952.87,$2700.94
,Omba,,2002,Finanzas,56,$13599.14,$3135.49
781-06-0280,Bluejam,Chile,2014,Energia,286,$19183.19,$3115.91
799-96-4795,Voolia,Colombia,2001,Entretenimiento,18,$12729.27,$3016.56
815-08-3139,Rhyloo,Argentina,2011,Medicina,105,$11841.54,$3918.80
844-98-2635,Youopia,Colombia,2004,Entretenimiento,148,$7311.58,$3763.19
526-60-9795,Eimbee,Uruguay,2012,Otros,172,$13794.28,$2265.83
832-97-6222,Nlounge,Colombia,2004,Entretenimiento,94,$17379.75,$1316.12
522-45-4684,Thoughtworks,Colombia,2009,Finanzas,292,$5700.16,$1445.67
628-48-5008,Skyndu,Argentina,2015,Entretenimiento,79,$11505.37,$3163.72
189-87-9685,Agivu,Argentina,2009,Construccion,252,$8435.10,$1776.04
562-51-6281,Skiba,Argentina,2003,Otros,226,$14603.54,$1948.60
822-88-5669,Browseblab,Colombia,2012,Otros,87,$7920.85,$2584.47
894-08-2372,Vitz,Argentina,2009,Energia,254,$11485.46,$2816.24
674-22-8281,Zazio,Argentina,2008,Tecnologia,196,$19772.06,$3748.08
891-75-2613,Tagopia,Argentina,2010,Comercio,293,$5868.80,$1347.90
615-80-8319,Brainbox,Argentina,2001,Energia,215,$8935.49,$1045.41
350-01-9618,Thoughtbridge,Colombia,2008,,134,$11069.32,$3776.34
125-06-6127,Thoughtstorm,Argentina,2014,Comercio,230,$15964.15,$1650.53
,Babbleopia,,2004,Comercio,129,$9823.61,$2562.49
247-43-7227,Eire,Colombia,2002,Construccion,95,$10929.25,$1931.52
819-30-4391,Feedfire,Colombia,2014,Energia,54,$18532.10,$2081.28
506-83-1233,Yozio,Argentina,2007,Comunicaciones,170,$16917.46,$1075.27
717-20-3014,Jayo,Colombia,2011,Entretenimiento,219,$6885.56,$2745.48
684-92-8448,Jatri,Argentina,2001,Energia,119,$14923.46,$3544.08
299-59-4745,Flipopia,Colombia,2002,Otros,150,$19342.04,$1671.92
458-16-8575,Innojam,Colombia,2013,Construccion,86,$10726.91,$3197.22
698-92-0437,Realfire,Argentina,2008,,267,$14776.04,$3378.12
,Skyndu,,2002,Construccion,123,$16979.04,$3856.34
603-16-0260,Eayo,Chile,2001,Finanzas,123,$17318.85,$1978.41
782-94-4088,Kimia,Argentina,2004,Medicina,124,$9222.83,$3944.06
538-97-9449,Yodel,Uruguay,2013,Tecnologia,176,$6266.47,$1947.45
678-06-7394,Twitterbridge,Argentina,2001,Otros,133,$17383.40,$1184.20
259-70-6930,Mycat,Argentina,2001,Otros,126,$19909.17,$2169.83
824-67-6789,Yozio,Colombia,2007,Medicina,94,$14892.37,$3552.36
536-27-2901,Feednation,Colombia,2006,Tecnologia,220,$16831.48,$3222.10
649-65-2398,Oozz,Argentina,2015,Tecnologia,64,$10790.08,$3380.14
497-80-0180,Tagopia,Uruguay,2012,Energia,299,$11502.50,$3174.33
811-96-9669,Leenti,Colombia,2010,Comercio,187,$5518.68,$2866.08
743-53-7834,Mydeo,Uruguay,2007,Finanzas,41,$18548.00,$2505.01
113-50-1432,Thoughtstorm,Argentina,2013,,26,$16310.80,$3205.62
145-15-8022,Edgetag,Colombia,2005,Medicina,227,$5884.87,$2569.94
564-65-2193,Trudoo,Argentina,2013,Otros,173,$15176.83,$1051.75
726-93-5275,Pixoboo,Colombia,2005,Otros,16,$6705.37,$2290.75
173-95-1446,Flipstorm,Argentina,2009,Comercio,282,$9080.57,$2364.64
757-19-4904,Plambee,Colombia,2013,Entretenimiento,288,$8661.85,$2836.62
413-74-4411,Youspan,Colombia,2001,Medicina,43,$16838.73,$3690.73
426-75-8291,Flipstorm,Colombia,2009,Comunicaciones,286,$15714.39,$1912.78
485-51-7412,Jazzy,Colombia,2012,Otros,292,$18311.42,$3908.61
799-25-3509,Realmix,Colombia,2003,Transporte,71,$13688.75,$1782.98
423-27-3996,Eire,Argentina,2004,Tecnologia,85,$5507.72,$1639.13
536-28-3323,Twinder,Argentina,2012,Tecnologia,105,$12559.08,$1356.81
,Skinder,,2014,Construccion,116,$13368.81,$1370.88
,Twitterbridge,,2012,Otros,120,$11124.97,$3466.70
498-28-3823,Agivu,Chile,2005,Medicina,193,$17660.59,$3232.58
690-16-0428,Chatterpoint,Colombia,2013,,79,$11279.04,$1833.65
710-99-9209,Eimbee,Chile,2001,Construccion,212,$13699.55,$1262.08
783-63-6778,Camimbo,Colombia,2009,Tecnologia,218,$15128.02,$3766.10
605-17-2286,Ozu,Argentina,2010,Comunicaciones,256,$7535.31,$1502.77
494-68-1895,Gigaclub,Uruguay,2011,Comercio,170,$11054.54,$3686.95
642-54-0390,Skimia,Colombia,2013,Medicina,296,$12062.06,$3425.93
353-67-2719,Mymm,Argentina,2005,,264,$11813.70,$2330.86
568-43-0087,Babbleset,Colombia,2013,Comunicaciones,77,$7419.79,$2156.38
496-20-7930,Latz,Argentina,2010,Transporte,213,$16602.88,$1615.74
266-11-9977,Yombu,Argentina,2003,Transporte,72,$14446.90,$1236.87
334-40-7608,Thoughtstorm,Argentina,2015,Comercio,292,$16042.70,$2970.41
682-05-8825,Reallinks,Colombia,2008,Medicina,123,$6387.10,$3324.76
483-97-3230,Einti,Colombia,2005,Entretenimiento,187,$15897.45,$2590.02
796-50-9691,Yodo,Colombia,2006,Tecnologia,274,$8667.25,$1733.32
238-41-7951,Muxo,Colombia,2009,Comercio,290,$12187.93,$1714.70
226-77-3700,Livetube,Argentina,2007,Comercio,28,$14973.32,$1421.32
539-17-3104,Pixope,Bolivia,2004,Transporte,36,$9965.10,$2081.38
786-40-2079,Jabberbean,Argentina,2008,Construccion,73,$10836.80,$3860.78
168-86-3751,Topicshots,Argentina,2013,Tecnologia,299,$9272.20,$3810.15
335-26-4096,Flashdog,Colombia,2006,Entretenimiento,120,$5259.54,$2138.61
706-02-5228,Jaxnation,Colombia,2010,Medicina,217,$9486.80,$2500.18
740-31-5370,Zoozzy,Argentina,2011,Finanzas,84,$7264.51,$1767.87
746-21-7267,Devpulse,Colombia,2014,Tecnologia,224,$11478.03,$1918.65
353-74-4452,Riffwire,Argentina,2012,Otros,45,$13240.22,$1395.60
218-89-0467,Edgeify,Argentina,2015,,113,$18481.48,$3344.16
475-64-7817,Dabvine,Colombia,2005,Energia,62,$6210.52,$2607.90
117-22-5071,Buzzshare,Argentina,2014,Construccion,67,$18119.81,$2101.82
304-74-9135,Skinix,Argentina,2013,Otros,99,$11659.95,$1542.03
652-75-0515,Vinder,Argentina,2009,Medicina,235,$13246.13,$3634.32
623-61-0077,Edgewire,Colombia,2011,Energia,267,$19054.97,$3133.27
720-12-1888,InnoZ,Colombia,2001,Energia,269,$6679.87,$3388.91
289-75-8498,Jabbersphere,Uruguay,2003,Tecnologia,25,$5022.65,$3527.33
533-09-3523,Omba,Colombia,2006,Entretenimiento,198,$5813.58,$3878.42
454-89-6322,Lajo,Colombia,2004,Medicina,161,$7511.43,$2126.03
871-66-7857,Jaxspan,Colombia,2013,Otros,284,$15573.48,$2925.71
669-79-5486,Feedmix,Bolivia,2015,Energia,40,$7224.83,$3656.50
436-65-9819,InnoZ,Bolivia,2005,Comercio,186,$10679.07,$2118.58
328-63-2203,Topicstorm,Colombia,2014,Comercio,37,$6347.15,$3435.58
166-76-2506,Avavee,Colombia,2003,Entretenimiento,62,$11587.91,$3261.90
869-66-2226,Lazz,Argentina,2008,Finanzas,63,$8729.73,$1624.42
567-47-0233,Yombu,Argentina,2006,Entretenimiento,62,$17813.67,$1045.65
897-54-7595,Yadel,Colombia,2004,,240,$13150.27,$2751.24
472-42-1616,Kwideo,Bolivia,2009,Otros,68,$17023.83,$3035.97
358-46-5567,Quamba,Argentina,2015,Medicina,285,$19508.10,$2364.44
409-13-2857,Rhynyx,Chile,2009,Tecnologia,38,$19731.00,$2451.11
404-54-4961,Realfire,Argentina,2009,Entretenimiento,50,$19661.54,$1748.74
209-91-8654,Yata,Colombia,2013,Medicina,82,$14986.49,$3073.58
388-39-3250,Realmix,Chile,2014,Entretenimiento,76,$9756.12,$2554.61
845-80-5444,Kare,Argentina,2010,Entretenimiento,169,$10692.75,$1794.51
466-06-2415,Thoughtbridge,Colombia,2011,Construccion,68,$19879.91,$1500.37
652-63-3606,Topicstorm,Argentina,2010,,137,$7995.16,$2697.27
455-01-0193,Edgeclub,Argentina,2008,Finanzas,288,$19633.89,$2946.91
370-04-4167,Innotype,Colombia,2008,Finanzas,256,$19752.31,$1580.77
565-59-7454,Jamia,Argentina,2013,Comercio,53,$6599.33,$2332.75
549-74-9244,Meetz,Colombia,2004,Finanzas,40,$7525.01,$2356.96
300-38-5546,Oyondu,Colombia,2009,Otros,178,$9027.76,$3151.64
893-70-3988,Devpoint,Colombia,2006,Construccion,235,$13981.82,$2495.78
164-91-4681,Trudeo,Colombia,2013,Finanzas,266,$5162.07,$3659.60
716-68-5286,Yodoo,Colombia,2006,Otros,61,$11378.69,$2913.96
247-07-4654,Eare,Chile,2001,Energia,27,$13005.52,$3301.60
676-12-7648,Ailane,Argentina,2008,Transporte,18,$17839.46,$1036.47
797-12-5656,Zoombeat,Argentina,2015,Transporte,129,$10231.10,$1392.05
691-50-1313,Vidoo,Argentina,2009,Medicina,278,$17869.15,$2163.64
791-96-8620,Feedmix,Colombia,2012,Energia,237,$5180.65,$3851.36
853-02-4103,Oyoyo,Colombia,2010,Construccion,148,$15350.76,$1872.45
816-81-5033,Feedmix,Colombia,2001,Otros,126,$6116.39,$2220.96
534-40-5130,Thoughtworks,Argentina,2002,Otros,178,$8408.30,$3677.57
892-19-6962,Edgetag,Colombia,2012,Medicina,265,$15625.01,$2907.34
544-45-1190,Quinu,Argentina,2004,Tecnologia,190,$5095.91,$3407.86
886-23-0544,Chatterpoint,Uruguay,2007,Comercio,287,$16791.31,$1570.54
243-67-4195,Livefish,Argentina,2004,,44,$13054.54,$2107.65
,Zoomzone,,2015,Transporte,167,$5616.76,$2485.98
